page_link,canton,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content
https://zg.ch/de/steuern-finanzen/steuern/juristische-personen/spesenreglementeundlohnausweise,zug,No,No,No,,,The page provides information on expense regulations and salary statements for companies in the Canton of Zug.
https://zg.ch/de/staat-politik/recherche-von-unterlagen/recherche-von-unterlagen-zur-eigenen-person/fuersorgerische-zwangsmassnahmen-und-fremdplatzierung-vor-1981,zug,No,No,No,,,Discusses the history and legal aspects of coercive welfare measures in Switzerland before 1981.
https://zg.ch/de/sicherheit/zivilschutz/ausbildungszentrum-schoenau-azs,zug,No,No,No,,,The page details the training and facilities available at the Schönau Civil Protection Training Center.
https://zg.ch/de/sicherheit/polizei/praevention/verkehrsinstruktion,zug,No,No,No,,,"Information on traffic instruction programs for children and adolescents, covering safe behavior and legal aspects."
https://zg.ch/de/sicherheit/polizei/praevention,zug,No,No,No,,,"The page focuses on crime and traffic prevention, offering information, advice, lectures, and training to the public."
https://zg.ch/de/sicherheit/polizei/fachstellen/it-forensik-kompetenzzentrum,zug,Yes,No,No,,,"The page describes the IT-Forensics Competence Center, part of the Criminal Technical Service of the Criminal Police. It details the center's tasks in securing and evaluating electronic traces related to criminal activities, including computer forensics, mobile forensics, vehicle forensics, and cloud data analysis."
https://zg.ch/de/sicherheit/notfaelle/notfall,zug,No,No,No,,,Guidelines on what to do in emergency situations and important contact numbers.
https://zg.ch/de/sicherheit/bewaeltigung-von-ereignissen/alarmierung/vorgehen-zur-alarmierung-fuer-einsatzkraefte,zug,No,No,No,,,Information on alarm procedures for emergency forces.
https://zg.ch/de/sicherheit/bewaeltigung-von-ereignissen/alarmierung/sirenenalarm,zug,No,No,No,,,"Information on the Swiss siren alarm system for emergencies, including how it operates and what actions to take when it sounds."
https://zg.ch/de/sicherheit/bewaeltigung-von-ereignissen/alarmierung,zug,Yes,No,No,,,"The page provides information on emergency alarm systems, including the Alertswiss App for smartphones."
https://zg.ch/de/recht-justiz/zivilverfahren/prozessieren-vor-dem-kantonsgericht,zug,No,No,No,,,"Detailed information on civil litigation procedures before the Cantonal Court in Zug, Switzerland, including types of procedures and requirements."
https://zg.ch/de/recht-justiz/strafverfahren/strafuntersuchung-vor-dem-prozess,zug,No,No,No,,,"Overview of the pre-trial criminal investigation process in Switzerland, including key terms and procedures."
https://zg.ch/de/recht-justiz/grundstuecke-bewerten-schaetzen/schaetzung-von-landwirtschaftlichen-grundstuecken,zug,No,No,No,,,"The page provides information on the official valuation of agricultural land in the Canton of Zug, including the application process, legal foundations, key terms, principles of valuation, costs, and legal remedies."
https://zg.ch/de/planen-bauen/grundbuch/aufsicht-grundbuch,zug,No,No,No,,,The page provides information on the oversight and regulation of the land registry by the Grundbuch- und Notariatsinspektorat.
https://zg.ch/de/planen-bauen/geoinformation/oereb-kataster/anleitung-fuer-benutzungen,zug,No,Yes,No,Webpage,"Maps, infrastructures and territorial planning","The page serves as a guide for using the ÖREB-Kataster on ZugMap.ch, including how to generate and save extracts."
https://zg.ch/de/planen-bauen/geoinformation/oereb-kataster,zug,No,No,No,,,"The page describes the ÖREB-Kataster, an official information system for public-law property restrictions in the Canton of Zug, including details on geobasis data, usage instructions, and legal foundations."
https://zg.ch/de/planen-bauen/geoinformation/geoinformationen-nutzen,zug,No,No,No,,,"The page provides information on how to access and utilize the geoinformation of the Canton of Zug through various means such as interactive maps, open interfaces, and data model storage."
https://zg.ch/de/news/news~_2023-ZUPO_3_056---Kanton-Zug--Schockanruf-f%C3%BChrt-zum-Ziel---Telefonbetr%C3%BCger-erfolgreich~,zug,No,No,No,,,Reports on a phone scam targeting seniors in the Canton of Zug.
https://zg.ch/de/news/news~_2023-ZUPO_3_052---Steinhausen--Nackter-Mann-h%C3%A4lt-Polizei-auf-Trab~,zug,No,No,No,,,The article reports on an incident involving a man in a disturbed mental state who injured a police officer.
https://zg.ch/de/news/news~_2023_3_jahresabschluss-2022-neuerliches-rekordergebnis-fuer-den-kanton-zug~,zug,No,No,No,,,"Summary of the annual financial report for the Canton of Zug for 2022, highlighting a record surplus and detailing various financial aspects, including a mention of a software-related correction in tax accounting."
https://zg.ch/de/news/news~_2023_3_11-infos-des-regierungsrats~,zug,No,No,No,,,"The page provides recent information from the Zuger Regierungsrat, including proposals for victim protection in domestic violence cases, the launch of the electronic official gazette of the Canton of Zug, and proposed amendments to the School Law and Teaching Staff Law."
https://zg.ch/de/news/news~_2023_2_Zivilschutz-Motorfahrerrepetitorium-2023~,zug,No,No,No,,,"Information about the annual Motorfahrerrepetitorium of the Civil Protection in the training center Schönau in Cham, including theoretical and practical training on maneuvering vehicles with trailers."
https://zg.ch/de/news/news~_2022-ZUPO_4_079---Kanton-Zug--Sicherheit-im-Kanton-Zug---Polizeiliche-Statistik-2021~,zug,No,No,No,,,"The page presents the police statistics for the Canton of Zug in 2021, highlighting a stable security situation, traffic accidents, an increase in cybercrimes, sexual offenses, domestic violence, and the challenges faced by the police during the COVID-19 pandemic."
https://zg.ch/de/news/news~_2022_9_Informationen-zu-den-Gesamterneuerungswahlen-2022-im-Kaufmaennischen-Bildungszentrum-Zug-und-online~,zug,No,No,No,,,"The page provides information about the upcoming general renewal elections for cantonal and municipal authorities in the Canton of Zug on October 2, 2022, including details about the information center, electronic publication of results, parking, and public transportation."
https://zg.ch/de/news/news~_2022_9_Der-Zuger-Innovationspreis-2022-geht-an-die-Firma-isenzio-AG-in-Baar-fuer-die-Plattform-vorhangbox.ch~,zug,Yes,No,No,,,"The page announces that the Zuger Innovation Prize 2022 has been awarded to isenzio AG in Baar for the digital curtain platform ""vorhangbox.ch."" The platform has fully digitized the traditional craft of custom curtains, allowing customers to order online, and has created twelve jobs in the Canton of Zug."
https://zg.ch/de/news/news~_2022_7_Das-Staatsarchiv-Zug-praesentiert-seinen-digitalen-Lesesaal~,zug,Yes,No,No,,,"The page announces the launch of the digital reading room by the State Archives of Zug. It details the features of the digital platform, including the ability to explore digital documents, photographs, views, films, and thematic collections. The page also mentions plans for ongoing expansion of the digital reading room."
https://zg.ch/de/news/news~_2022_6_Kanton-Zug-uebernimmt-Vorreiterrolle-im-Cybersicherheitsbereich~,zug,Yes,No,No,,,The page announces the Canton of Zug's support for the establishment of the National Testing Institute for Cybersecurity (NTC) and a central information and contact point for small and medium-sized enterprises (SMEs) in the context of cybersecurity. The initiatives are part of a broader effort to strengthen the resilience of the Swiss economy against cyberattacks and position the Canton of Zug as a leader in cybersecurity.
https://zg.ch/de/news/news~_2022_11_Neuer-Prorektor-Kommunikation-Digitalisierung-Informatik-an-der-Kantonsschule-Zug~,zug,No,No,No,,,"The page announces the creation of a new position at Kantonsschule Zug (KSZ) for the school year 2023/24, focusing on Communication, Digitalization, and Informatics. Benedikt Büchel has been elected to this position, and the page provides details about his background and qualifications."
https://zg.ch/de/news/news~_2022_1_Sehr-hohe-Coronafallzahlen--Umstellungen-im-Contact-Tracing~,zug,No,No,No,,,Discusses changes in contact tracing due to high COVID-19 cases in Kanton Zug.
https://zg.ch/de/news/news~_2022_1_Kanton-Zug-folgt-Empfehlungen-des-BAG--Quarantaene-nur-noch-fuer-Haushaltsangehoerige-und-sehr-enge-Kontakte-Dauer-wird-auf-7-Tage-reduziert~,zug,No,No,No,,,Announcement about changes in quarantine rules in Kanton Zug following BAG recommendations.
https://zg.ch/de/news/news~_2021-ZUPO_8_158---Zug--Knallkoerper-aus-Auto-geworfen~,zug,No,No,No,,,"Reports on an incident where young men threw firecrackers from a moving car, endangering a scooter rider."
https://zg.ch/de/news/news~_2021-ZUPO_7_137---Oberaegeri--Evakuation-nach-Hangrutsch~,zug,No,No,No,,,The page reports on an evacuation due to a landslide in Oberägeri.
https://zg.ch/de/news/news~_2021-ZUPO_4_061---Kanton-Zug--Betrueger-ergaunern-hohe-Summen-in-Kryptowaehrung~,zug,No,No,No,,,"Warning about scams involving cryptocurrency, with advice on how to avoid becoming a victim."
https://zg.ch/de/news/news~_2021-ZUPO_2_Warnung-vor-betruegerischen-Telefonanrufen~,zug,Yes,No,No,,,"The page warns about fraudulent phone calls and attacks on computer systems in Central Switzerland, specifically mentioning a scam involving fake Microsoft Support employees. It details the perpetrators' methods and provides precautionary measures to avoid falling victim to such scams."
https://zg.ch/de/news/news~_2021_9_Reportage-zum-Workshop-Alles-bestens-Gluecklich-und-gesund-so-schaffst-du-das~,zug,No,No,No,,,"The page provides a detailed report on a workshop titled ""Alles bestens? Glücklich und gesund – so schaffst du das!"" organized by the Health Department of the Canton of Zug. The workshop aims to teach young people strategies for achieving happiness and well-being, based on positive psychology principles."
https://zg.ch/de/news/news~_2021_8_Zuger-Regierungsrat-lanciert-Cybersecurity-Offensive~,zug,Yes,No,No,,,"The page announces the launch of a Cybersecurity Offensive by the Zuger Regierungsrat, including the establishment of the National Testing Institute for Cybersecurity (NTC) and a central information and contact point for small and medium-sized enterprises (SMEs) in the context of cybersecurity. The initiatives aim to enhance the resilience of SMEs against cyberattacks and strengthen the Swiss economy."
https://zg.ch/de/news/news~_2021_7_Hochwasser-Kanton-Zug--Sperrung-von-Strassen-und-Wegen~,zug,No,No,No,,,Discusses the high flood risk in the Canton of Zug and provides safety recommendations.
https://zg.ch/de/news/news~_2021_12_Mehr-Lehrvertraege-und-weniger-Praktika-in-Kitas-dank-neuer-Regelung-im-Kanton-Zug~,zug,No,No,No,,,Discusses new regulations in Kanton Zug aimed at reducing the duration and number of internships in childcare centers and promoting direct entry into vocational training.
https://zg.ch/de/news/news~_2021_11_Neues-Online-Portal-fuer-Lotteriefonds--und-Sportfonds-Gesuche-lanciert~,zug,Yes,Yes,No,Video,Culture and tourism,"The page announces a new online portal for lottery and sports fund applications, with a video guide for user assistance."
https://zg.ch/de/news/news~_2021_1_Konkursstatistik-2020--gleiche-Anzahl-Konkurseroeffnungen~,zug,No,No,No,,,"Information about the bankruptcy statistics for the year 2020 in the Canton of Zug, including details on the number of bankruptcies, reasons, and a mention of a new software application introduced in the bankruptcy office."
https://zg.ch/de/news/news~_2020-ZUPO_4_Kanton-Zug--Sicherheit-im-Kanton-Zug---Polizeiliche-Statistik-2019~,zug,No,No,No,,,"Discusses the police statistics for the year 2019 in Kanton Zug, including crime rates and traffic accidents."
https://zg.ch/de/news/news~_2020-ZUPO_3_COVID-19--Warnung-vor-Betruegern~,zug,No,No,No,,,"The page issues a warning about criminals exploiting the COVID-19 situation for fraudulent purposes, including email scams using the Swiss Federal Office of Public Health's name, fake phone calls, and fake online shops selling medical products."
https://zg.ch/de/news/news~_2020-ZUPO_3_046---Oberaegeri--Jugendliche-verletzt-Polizist~,zug,No,No,No,,,The article reports on an incident where a youth injured a police officer.
https://zg.ch/de/news/news~_2020-ZUPO_12_276---Kanton-Zug--Mit-gefaelschten-Immobilieninseraten-abgezockt~,zug,No,No,No,,,The page reports on fraudulent real estate listings that deceived people into paying for non-existent properties.
https://zg.ch/de/news/news~_2020_6_Trockensteinmauer-saniert-und-erweitert~,zug,No,No,No,,,"The page describes the restoration and extension of a dry stone wall on Höfenstrasse in Steinhausen, carried out with the support of civil service personnel. The project is part of a revival of this ancient craft in Switzerland and has ecological and aesthetic benefits for the area."
