page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content,canton
https://so.ch/staatskanzlei/medien/medienarchiv-2021/mai/,No,No,No,,,The page contains various news and updates related to the Kanton Solothurn.,solothurn
https://so.ch/startseite/aktuell/news/a5-zuchwil-nach-selbstunfall-davon-gefahren-zeugenaufruf/,No,No,No,,,The page reports an incident on the A5 highway where a self-accident occurred and the responsible party left without reporting.,solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-gemeinden/gemeindefinanzen/hrm2-einwohnergemeinden/hrm2-werkzeuge/finanzplan/,Yes,No,No,,Finance and taxes,"The page discusses financial planning tools for municipalities, including an Excel application for accounting.",solothurn
https://so.ch/startseite/aktuell/news/digital-kulturelle-schaetze-heben/,Yes,No,No,,Culture and tourism,The page discusses a digital infrastructure project for museums in various cantons.,solothurn
https://so.ch/staatskanzlei/medien/medienarchiv-2020/mai/,No,No,No,,,"The page contains various news and updates related to the Kanton Solothurn, including topics like education, employment, and financial regulations.",solothurn
https://so.ch/verwaltung/departement-des-innern/amt-fuer-gesellschaft-und-soziales/sozialhilfe-und-asyl/asyl/organisation/,No,No,No,,,The page describes the two-phase model for asylum seekers in Kanton Solothurn.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/aktuell/aktuell/news/sauber-und-effizient-heizen-mit-holz/,No,No,No,,,The page discusses the efficient and clean use of wood for heating.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/aktuell/vernehmlassungen/,No,No,No,,,The page discusses a regional drainage plan and invites stakeholders to review and provide feedback.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/etax-solothurn/haeufige-fragen/registrierung-anmeldung/,Yes,Yes,No,Webpage,Finance and taxes,Provides information on how to register and log in to the eTax Solothurn platform.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/wasser/infrastruktur/siedlungsentwaesserung/datenbestand-se-d/,No,No,Yes,PDF,"Environment, agriculture and natural resources",Discusses the data management of wastewater infrastructure.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/privatpersonen-und-selbstaendig-erwerbende/formulare-np/steuererklaerung-2022/,No,No,Yes,PDF,Finance and taxes,Provides various forms and guides for the 2022 tax declaration.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/juristische-personen/formulare/formulare-vereine-stiftungen-uebrige/,No,No,No,,,"Provides tax forms and guidelines for associations, foundations, and other legal entities.",solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-landwirtschaft/spezialseiten/informationen-zu-den-neuen-direktzahlungsmassnahmen-ab-2023/,No,No,Yes,PDF,"Environment, agriculture and natural resources",Provides information on new direct payment measures for agriculture starting in 2023.,solothurn
https://so.ch/verwaltung/departement-fuer-bildung-und-kultur/amt-fuer-berufsbildung-mittel-und-hochschulen/berufliche-grundbildung/berufsabschluss-fuer-erwachsene/vorbereitungskurs-grundkompetenzen/,No,No,Yes,PDF,Education,"Offers a preparatory course for adults to improve basic skills such as reading, writing, and computing.",solothurn
https://so.ch/verwaltung/departement-des-innern/polizei/medienmitteilungen/archiv/2012/oktober-2012/,No,No,No,,,"The page contains archived police media releases for October 2012, including various PDFs related to incidents.",solothurn
https://so.ch/startseite/aktuell/news/dulliken-unbekannte-entwenden-wegweiser-mit-tierfiguren-gemeinde-setzt-belohnung-aus-zeugenaufruf/,No,No,No,,,"The page reports on the theft of wooden signs and animal figures in Dulliken, with a reward offered for information.",solothurn
https://so.ch/startseite/aktuell/news/auswertung-elektronischer-datentraeger-von-asylsuchenden/,No,No,No,,,The page discusses proposed regulations for evaluating electronic data from asylum seekers for identification and deportation procedures.,solothurn
https://so.ch/staatskanzlei/politische-rechte/archiv-wahlen-abstimmungen/2010/28-november-2010/resultate/,No,No,No,,,"The page provides detailed results of political initiatives and elections held on November 28, 2010, in the Canton of Solothurn.",solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/motorfahrzeugkontrolle/fuer-garagen-partner/prueftermin-reservieren/,No,Yes,Yes,PDF,Others,"The page provides information on how to reserve vehicle inspection appointments online, specifically for garage partners. It includes a PDF guide for the process.",solothurn
https://so.ch/startseite/aktuell/news/regierungsrat-lehnt-bundesregeln-in-der-sozialhilfe-ab/,No,No,No,,,The page discusses the Canton of Solothurn's rejection of proposed federal regulations concerning social assistance for third-country nationals.,solothurn
https://so.ch/verwaltung/finanzdepartement/personalamt/infos-fuer-mitarbeitende-und-fuehrungskraefte/mitarbeitende-informieren-und-beraten/beratungsangebote/familienunterstuetzung/,No,No,No,,,"The page provides information on family support services, including legal and personal advice, offered by Pro Familia Schweiz.",solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/juristische-personen/formulare/formulare-kapitalgesellschaften-genossenschaften/steuererklaerung-2017/,No,No,Yes,PDF,Finance and taxes,The page provides tax declaration forms and guidelines for capital companies and cooperatives in PDF format.,solothurn
https://so.ch/verwaltung/finanzdepartement/personalamt/berufliche-grundbildung/gut-zu-wissen/gut-zu-wissen-a/,No,No,No,,,The page provides information on absence management and other administrative aspects for vocational training.,solothurn
https://so.ch/verwaltung/finanzdepartement/amt-fuer-informatik-und-organisation/,Yes,No,No,,,The page describes the Amt für Informatik und Organisation as the competence center for digitalization and technology tasks in the Canton of Solothurn.,solothurn
https://so.ch/startseite/aktuell/news/am-10-juni-wird-im-ganzen-kanton-der-strassenverkehr-gezaehlt/,No,No,No,PDF,,"The page announces a traffic count event in the Canton of Solothurn on June 10, 2015.",solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-gemeinden/gemeindefinanzen/finanzausgleich/finanz-und-lastenausgleich-einwohnergemeinden-fila-eg/allgemeines/,No,No,No,PDF,,The page provides information on the effectiveness report 2023 for the financial and burden equalization of municipalities in the Canton of Solothurn.,solothurn
https://so.ch/verwaltung/departement-fuer-bildung-und-kultur/volksschulamt/schul-und-finanzverwaltung/personelles-lehrpersonen/stellvertretungen/,No,No,No,"PDF, DOC",,The page provides documents to support school administrations in the contractual employment of substitute teachers.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-geoinformation/amtliche-vermessung/dokumente-und-grundlagen/datenmodelle/,Yes,No,No,ZIP,,The page provides data models related to official surveying in the Canton of Solothurn.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-verkehr-und-tiefbau/aktuell/aktuell/news/am-10-juni-wird-im-ganzen-kanton-der-strassenverkehr-gezaehlt-1/,No,No,No,,,The page discusses a traffic count event in the Canton of Solothurn.,solothurn
https://so.ch/verwaltung/finanzdepartement/personalamt/anstellungsbedingungen-gesamtarbeitsvertrag/versicherung/unfall/unfall-zusatzversicherung/,No,No,No,,,The page provides information on additional accident insurance for employees.,solothurn
https://so.ch/verwaltung/departement-des-innern/amt-fuer-gesellschaft-und-soziales/integration-und-gleichstellung/integrationsfoerderung/gemeinden/,No,No,No,,,The page discusses the role of municipalities in promoting the integration of foreign residents.,solothurn
https://so.ch/verwaltung/finanzdepartement/kantonales-konkursamt/verwertungen/mobilien/freihandverkaeufe/,No,No,No,,,The page states that there are currently no items for private sale and directs to their auctions on Ricardo.ch.,solothurn
https://so.ch/verwaltung/finanzdepartement/kantonales-konkursamt/konkursverzeichnis/,No,No,No,,,The page lists companies and individuals that have declared bankruptcy.,solothurn
https://so.ch/verwaltung/departement-fuer-bildung-und-kultur/amt-fuer-berufsbildung-mittel-und-hochschulen/berufs-studien-und-laufbahnberatung/laufbahn-weiterbildung/laufbahnberatung/,No,No,No,,,"The page offers career counseling services for adults, detailing the phases and methods involved.",solothurn
https://so.ch/parlament/smart-parlament/ratsinformationssystem-ris/david-haener-zum-ris/,Yes,No,No,,,The page discusses the Ratsinformationssystem (RIS) project aimed at digitizing the entire process of the Cantonal Council.,solothurn
https://so.ch/verwaltung/finanzdepartement/personalamt/berufliche-grundbildung/lehrberufe/offene-lehrstellen/ict-fachmann-frau-efz/,Yes,No,No,,,The page provides information on the vocational training for ICT specialists.,solothurn
https://so.ch/parlament/aktuell/medienmitteilungen-des-kantonsrats/finanzkommission/aktuell/news/finanzkommission-stimmt-steuerungsgroessen-im-finanz-und-lastenausgleich-zu/,No,No,No,,,The page discusses the approval of financial control measures.,solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-militaer-und-bevoelkerungsschutz/katastrophenvorsorge/verhaltensanweisungen/hochwasser/,No,No,No,,,The page provides guidelines on how to act during flood events.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/quellensteuer/quellensteuer/wegleitung/,No,No,No,,,The page offers downloadable PDF guides for tax regulations.,solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-landwirtschaft/boden-und-bodenrecht/ressourcenprogramm-humus/humusbilanz-tool/,Yes,Yes,Yes,PDF,"Environment, agriculture and natural resources",The page offers a tool for assessing soil humus balance.,solothurn
https://so.ch/verwaltung/departement-des-innern/gesundheitsamt/behandlung-und-pflege/spitex/restkostenfinanzierung/,No,No,No,,,The page provides information on the financing of residual costs in outpatient care.,solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-militaer-und-bevoelkerungsschutz/katastrophenvorsorge/verhaltensanweisungen/sirenen/,No,No,No,,,The page provides information on the use of sirens for public warning.,solothurn
https://so.ch/startseite/aktuell/news/bildungsraum-nordwestschweiz/,No,No,No,,,Discusses the renewal of an educational cooperation agreement among four cantons in Switzerland.,solothurn
https://so.ch/startseite/aktuell/news/covid-19-infektionen-im-asylzentrum-selzach/,No,No,No,,,"Reports on COVID-19 infections in an asylum center in Selzach, Switzerland.",solothurn
https://so.ch/staatskanzlei/medien/medienarchiv-2020/oktober/,No,No,No,,,"Summarizes various governmental updates and decisions for October 2020, primarily focused on COVID-19 measures.",solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/wasser/grundwasser/nutzung/oeffentliche-quellen/,No,No,No,,,Provides information on the regulations and guidelines for the use of public water sources in the Canton of Solothurn.,solothurn
https://so.ch/verwaltung/finanzdepartement/steueramt/juristische-personen/formulare/formulare-vereine-stiftungen-uebrige/steuererklaerung-2020/,No,No,No,,,"Provides tax forms and guidelines for associations, foundations, and other legal entities for the year 2020.",solothurn
https://so.ch/verwaltung/volkswirtschaftsdepartement/amt-fuer-wald-jagd-und-fischerei/fischerei/aktuell/aktuell/news/angelpatente-2023-bestellen-via-webshop-efj2/,Yes,Yes,Yes,PDF,Others,Announces a new webshop for ordering fishing permits online and provides PDF guides for registration and obtaining the permits.,solothurn
https://so.ch/verwaltung/finanzdepartement/personalamt/anstellungsbedingungen-gesamtarbeitsvertrag/elternschaft/beitrag-kinderbetreuung/,No,No,No,,,Discusses financial contributions for child care for state employees in the Canton of Solothurn.,solothurn
https://so.ch/startseite/aktuell/news/lebensraum-emme-die-zehnte-waldwanderung-entsteht/,No,No,No,,,Discusses the installation of information boards and interactive elements for the tenth Solothurn forest walk aimed at educating the public about the Emme habitat.,solothurn
https://so.ch/verwaltung/bau-und-justizdepartement/amt-fuer-umwelt/boden-untergrund-geologie/geologie/geologische-sehenswuerdigkeiten/geowanderung-baerschwil/,No,No,No,,,"Describes a geological hiking trail around Bärschwil, featuring information boards on geological peculiarities.",solothurn
