page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,type_of_software_guide,page_content,canton
https://kunstmuseum.gr.ch/de/digital/newsletter/Seiten/Start.aspx,No,No,No,,"The page provides information about the Bündner Kunstmuseum's newsletter, which offers regular updates on the museum's program, events, and new art books.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2018/Seiten/Jahresausstellung-2018.aspx,No,No,No,,"The page highlights the annual exhibition of artists from Graubünden at the Bündner Kunstmuseum, providing an overview of contemporary art from the region.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2022,No,No,No,,"The page lists the exhibitions scheduled for 2022 at the Bündner Kunstmuseum, including works by various artists and thematic collections.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014/Seiten/Heiner-Kielholz.aspx,No,No,No,,"The page describes an exhibition of works by Heiner Kielholz at the Bündner Kunstmuseum, focusing on his artistic journey and the themes he explores, including his travels and experiences in different cultural spaces.",graubunden
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2019/Seiten/Jahresausstellung-2019.aspx,No,No,No,,"The page highlights the annual exhibition of artists from Graubünden at the Bündner Kunstmuseum for the year 2019, showcasing contemporary art from the region and featuring the first winner of the Kunstpreis des Bündner Kunstvereins.",graubunden
https://www.vwbz.ch/Ueberbetriebliche_Kurse/Aktuelles_UEK_und_Lehre,No,No,No,,The page discusses upcoming courses and events related to vocational training.,lucerne
https://www.zbsa.ch/Einreichung_Berichterstattungsunterlagen,No,No,No,,The page is for submitting reporting documents related to foundations or pension institutions.,lucerne
https://www.vwbz.ch/ueber_uns,No,No,No,,"The page provides information about VWBZ, an organization focused on vocational training in Central Switzerland.",lucerne
https://www.vwbz.ch/ueber_uns/Vorstand,No,No,No,,The page lists the board members of VWBZ and their affiliations.,lucerne
https://www.vwbz.ch/Ueberbetriebliche_Kurse/To_Dos,No,No,No,,The page provides documents for vocational training preparation and follow-up activities.,lucerne
https://www.vwbz.ch/Betriebliche_Bildung_inkl_PE_und_ALS/Extranet_ov_ap_inaktiv,Yes,No,No,,The page discusses the mandatory use of an Extranet system for vocational training starting 2023.,lucerne
https://darmkrebsvorsorge.lu.ch/,No,No,No,,The page is focused on colorectal cancer prevention and offers information on screening programs.,lucerne
https://www.vwbz.ch/Betriebliche_Bildung_inkl_PE_und_ALS/PE_und_ALS,Yes,No,No,,"The page discusses Prozesseinheiten (PE) and Arbeits- und Lernsituationen (ALS) in vocational training, including the use of rALS software for evaluations.",lucerne
https://www.vwbz.ch/Hoehere_Berufsbildung,No,No,No,,"The page discusses higher vocational education and its increasing importance, particularly in public administration.",lucerne
https://www.vwbz.ch/,No,No,No,,"The page serves as a portal for vocational training in public administration, offering various resources and information.",lucerne
https://www.vwbz.ch/BiVo_2023/BiVo_Snack,No,No,No,,The page offers short training sessions for instructors on various topics related to vocational training.,lucerne
https://finanzen.lu.ch/,No,No,No,,The page is a competence center for financial and controlling issues in the cantonal administration.,lucerne
https://www.vwbz.ch/Teaser_Berufsbildner,No,No,No,,"The page provides essential information for vocational trainers, including responsibilities and how to access current information.",lucerne
https://www.vwbz.ch/Modulschulungen,No,No,No,,The page offers modular training sessions for vocational or practical trainers to efficiently use educational tools.,lucerne
https://www.vwbz.ch/BiVo_2023/Projektgruppe_BiVo,No,No,No,,The page describes a project group supporting the introduction of a vocational training reform in Central Switzerland.,lucerne
https://www.vwbz.ch/Ueberbetriebliche_Kurse/Repetitionsaufgaben,No,No,No,,The page provides repetition questions for vocational training courses and allows trainers to access the answers via a tool.,lucerne
https://oereb.lu.ch/,No,No,No,,"The page provides information on the ÖREB Cadastre, an official system detailing public-law property restrictions in the Canton of Lucerne.",lucerne
https://www.vwbz.ch/BiVo_2023/BiVo_Schulungen,No,No,No,,The page offers training sessions for vocational trainers to prepare them for the BiVo 2023 educational reform.,lucerne
https://www.vwbz.ch/BiVo_2023,No,No,No,,"The page provides an overview of the BiVo 2023 educational reform, including its implementation and requirements for vocational trainers and trainees.",lucerne
https://www.vwbz.ch/ueber_uns/Kontakt,No,No,No,,"The page provides contact information for the VWBZ office, including phone numbers and staff details.",lucerne
https://www.vwbz.ch/QV/Pruefungsstandorte,No,No,No,,The page provides location maps for various examination centers in different cantons.,lucerne
https://www.vwbz.ch/Ueberbetriebliche_Kurse/Besondere_Lehrverlaeufe,No,No,No,,"The page outlines various special educational pathways, including shortened and extended vocational training courses.",lucerne
https://azs-zivilschutz.lu.ch/Zeitplan,No,No,No,,"The page provides a timeline for the construction and renovation of an instruction building, expected to be completed by 2028.",lucerne
https://www.vwbz.ch/Praxismodule,No,No,No,,The page offers optional practical modules in the areas of personnel and finance for third-year trainees who lack opportunities for practical training in their companies.,lucerne
https://handelsregister.lu.ch/,No,No,No,,"The page serves as the official commercial register for the Canton of Lucerne, providing legal and economic information about companies.",lucerne
https://www.vwbz.ch/BiVo_2023/UEK,No,No,No,,"The page provides information on ""Überbetrieblichen Kurse"" (inter-company courses), including their structure, costs, and how they are organized through an Extranet tool.",lucerne
https://www.vwbz.ch/Betriebliche_Bildung_inkl_PE_und_ALS/Plattformen,Yes,No,Yes,Text,"The page provides information on various platforms used for vocational training, including login instructions and guides for both learners and trainers.",lucerne
https://www.vwbz.ch/Betriebliche_Bildung_inkl_PE_und_ALS/Ausbildungsprogramm,No,No,No,,"The page outlines the responsibilities of vocational trainers in creating an educational program for each learner, which serves as a planning tool and basis for final exams.",lucerne
https://mehrwertausgleich.lu.ch/,No,No,No,,"The page provides information on the value-added compensation in the Canton of Lucerne, including legal foundations and guidelines.",lucerne
https://immobilien.lu.ch/,No,No,No,,The page is about real estate projects and services in the Kanton Luzern.,lucerne
https://www.vwbz.ch/Ueberbetriebliche_Kurse/Vorbereitungsaufgaben,No,No,No,,The page provides preparation tasks for vocational training courses.,lucerne
https://www.vwbz.ch/GGV_Erweiterte_Branchenkunde,No,No,No,,The page focuses on extended vocational knowledge for municipal employees in Luzern.,lucerne
https://www.vwbz.ch/ueber_uns/Generalversammlung,No,No,No,,The page provides information about the annual general meeting of the VWBZ association.,lucerne
https://steuern.lu.ch/,No,No,Yes,Downloadable Software,"The page provides information on tax matters in Kanton Luzern, including downloadable tax software.",lucerne
https://www.vwbz.ch/Teaser_Lernende,No,No,No,,The page provides essential information for apprentices in public administration.,lucerne
https://ksschuepfheim.lu.ch/,No,No,No,,"The page provides information about Kantonsschule Schüpfheim, a gymnasium focusing on talent development in various fields.",lucerne
https://www.vwbz.ch/ueber_uns/OEV_News,No,No,No,,The page offers news updates related to vocational training in public administration in Central Switzerland.,lucerne
https://www.vwbz.ch/Begriffe_A_Z,No,No,Yes,Textual Guide,"The page provides a glossary of terms related to vocational training, including guides for using OneNote and Zoom.",lucerne
https://www.vwbz.ch/Disclaimer,No,No,No,,"The page outlines the terms and conditions for using the VWBZ portal, including disclaimers and data protection policies.",lucerne
https://azs-zivilschutz.lu.ch/,No,No,No,,"The page provides information about the civil protection training center in Sempach, including its renovation plans and importance in disaster management.",lucerne
https://www.vwbz.ch/ueber_uns/Kommissionen,No,No,No,,The page describes the commissions and project groups responsible for vocational training in public administration in Central Switzerland.,lucerne
https://informatik.lu.ch/,Yes,Yes,Yes,Textual Guide,"The page is focused on ICT training and various technology projects, including software solutions for public administration in Kanton Luzern.",lucerne
https://www.vwbz.ch/Betriebliche_Bildung_inkl_PE_und_ALS,No,No,Yes,Textual Guide,"The page discusses vocational training in public administration, including a quick guide for the VWBZ platform.",lucerne
https://www.vwbz.ch/Ueberbetriebliche_Kurse,No,No,Yes,Textual Guide,"The page discusses inter-company courses in public administration, including guides for using OneNote and Zoom.",lucerne
https://www.vwbz.ch/Betriebliche_Bildung_inkl_PE_und_ALS/Lerndokumentation,No,No,No,,The page discusses the learning and performance documentation required for vocational training in public administration.,lucerne
https://www.vwbz.ch/BiVo_2023/Extranet,Yes,Yes,Yes,Textual Guide,"The page discusses the mandatory use of the Extranet platform for vocational training starting in 2023, including guides for user registration and program setup.",lucerne
https://www.vwbz.ch/QV/Ihre_betriebliche_QV_Vorbereitung,No,No,No,,The page provides tips and a 12-step guide for preparing for business QV exams.,lucerne
https://azs-zivilschutz.lu.ch/Projekt,No,No,No,,"The page discusses a construction project for the Ausbildungszentrum Sempach, focusing on renovations and new buildings.",lucerne
https://ksalpenquai.lu.ch/,No,No,No,,"The page is an informational portal for Kantonsschule Alpenquai Luzern, a school in Switzerland, offering various resources for students and teachers.",lucerne
https://www.vwbz.ch/Betriebliche_Bildung_inkl_PE_und_ALS/PE_Eingabe,No,No,No,,"The page provides guidelines for submitting a Prozesseinheit (PE), including document format and size limitations.",lucerne
https://www.vwbz.ch/Ueberbetriebliche_Kurse/Vor_und_Nachbearbeitung,No,No,No,,"The page offers various resources for learners to prepare for and review ÜK (inter-company courses), including digital learning tools and quizzes.",lucerne
https://www.zbsa.ch/links,No,No,No,,The page provides a list of links related to social security and pension funds in Switzerland.,lucerne
https://www.vwbz.ch/QV/Praxisbericht_inkl_Ausbildungsprogramm,No,No,No,,The page outlines the requirements and guidelines for submitting a Praxisbericht and Ausbildungsprogramm as part of vocational training.,lucerne
https://www.vwbz.ch/Impressum,No,No,No,,The page provides the imprint and contact details for the Verein Verwaltungsweiterbildung Zentralschweiz (VWBZ).,lucerne
https://www.vwbz.ch/QV/Bestandteile_QV,No,No,No,,"The page details the components of the vocational qualification process, including written and oral exams, and how they are evaluated.",lucerne
https://www.vwbz.ch/QV,No,No,No,,"The page provides an overview of the vocational qualification process for obtaining a commercial diploma, including school and company-based evaluations.",lucerne
https://www.ow.ch/_rte/abstimmung/3719,No,No,No,,"The page provides information about a public vote on May 19, 2019, in Obwalden, Switzerland, including details on federal and cantonal proposals, voting results, and a warning about using outdated browser versions.",obwalden
https://www.ow.ch/_rte/abstimmung/4127,No,No,No,,"The page provides details about a public vote on November 28, 2021, in Obwalden, Switzerland, including information on federal and cantonal proposals, voting results, and a warning about using outdated browser versions.",obwalden
https://www.ow.ch/_rte/amt/1655,Yes,No,No,,"The page pertains to the Support & IT department of the Obwalden Tax Administration, detailing responsibilities such as customer service, property taxes, and IT, including online tax declaration solutions.",obwalden
https://www.ow.ch/_rte/abstimmung/4274,No,No,No,,"The page provides details about a public vote and replacement election on September 25, 2022, in Obwalden, Switzerland, including information on federal and cantonal proposals, voting results, and a warning about using outdated browser versions.",obwalden
https://www.ow.ch/_rte/publikation/19219,No,No,No,,"The page provides information about a publication titled ""Kantonaler Richtplan, Das Herz der schweizerischen Raumplanung,"" a brochure related to spatial planning in Switzerland, available for download.",obwalden
https://www.ow.ch/_rte/publikation/9885,Yes,Yes (webpage guide),No,PDF,"The page provides a brief guide titled ""Steuerverwaltung Neuschätzung Kurzanleitung,"" an external user manual for the application of the online portal related to tax reassessment in Obwalden, Switzerland, available for download.",obwalden
https://www.ow.ch/_rte/publikation/31438,Yes,Yes (webpage guide),No,PDF,"The page provides an instruction guide titled ""ABACUS Anleitung E-Bilanz CH,"" a manual for exporting the E-Balance CH from ABACUS for import into CleverTax, available for download.",obwalden
https://www.ow.ch/_rte/publikation/8756,No,No,No,,"The page provides information about municipal building departments and building and zoning regulations in Obwalden, Switzerland, including contact details and regulations for building and construction.",obwalden
https://www.ow.ch/_rte/onlinedienst/4471,No,No,No,,"The page provides an instruction for ""Nachweis von Engerlingen - Anleitung zur Probegrabung,"" a guide for sampling grubs, available for download.",obwalden
https://www.ow.ch/_rtr/datenschutz,No,No,No,,"The page outlines the privacy policy and data protection measures of the Canton of Obwalden's website, including information on cookies, encryption, and the handling of personal data.",obwalden
https://www.ow.ch/_rte/publikation/26152,Yes,Yes (webpage guide),No,Webpage,Instructions for the download and installation of Obwalden Tax for legal entities.,obwalden
https://www.ow.ch/_rte/abstimmung/4325,No,No,No,,"Information about the cantonal referendum and replacement election in Obwalden on March 12, 2023.",obwalden
https://www.ow.ch/_rte/onlinedienst/1142,No,Yes (webpage guide),No,Webpage,Instructions for filling out clearance forms.,obwalden
https://www.ow.ch/_rte/abstimmung/3441,No,No,Yes (audio guide),Audio,"Information about the cantonal referendum in Obwalden on September 25, 2016, including audio files for the visually impaired.",obwalden
https://www.ow.ch/_rte/information/79637,No,No,No,,Unable to retrieve content from the page.,obwalden
https://www.ow.ch/_rte/publikation/29710,No,Yes (audio guide),No,Audio,"Audio explanations for the cantonal referendum in Obwalden on September 25, 2022, available for download in ZIP format.",obwalden
https://www.ow.ch/_rte/publikation/3949,Yes,Yes (webpage guide),No,Webpage,"Information about Obwalden Tax 2021 for legal entities, including download links for Windows, Mac, and Linux, and support details from the software manufacturer Ringler Informatik AG.",obwalden
