page_link,guide_format,doc_links,page_is_software_guide,page_contains_software_guide,software_name,guide_topic,canton,software_name_chatGPT,software_name_explanation,page_content
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule.html,,,No,No,,,zurich,,,"The page offers various resources and information for primary schools, including organizational and educational guidelines."
https://www.zh.ch/de/bildung/bildungssystem/interkantonale-zusammenarbeit/fachstelle-austausch-und-mobilitaet.html,,,No,No,,,zurich,,,"The page describes various exchange and mobility projects in the canton of Zurich's education system, including digital language tandem programs and a singing project that connects classes across different language regions."
https://www.zh.ch/de/bildung/berufslehre/informationen-berufslehre-betriebe/dokumente-fuer-die-bildungsbewilligung.html,,,No,No,,,zurich,,,"The page provides information on additional documents required for educational authorization in various professions, including dental assistants, medical practice assistants, and logistics specialists. It includes specific requirements for each profession, such as copies of diplomas, work certificates, and permits."
https://www.zh.ch/de/bildung/berufslehre/berufsbildungsfonds.html,,,No,No,,,zurich,,,"The page discusses the Berufsbildungsfonds in the Canton of Zürich, focusing on its contributions to vocational training costs, including courses for vocational trainers and practical qualification procedures."
https://www.zh.ch/de/bildung/berufs-studien-laufbahnberatung/ausbildungsbeitraege/hilfe-beim-beantragen-von-ausbildungsbeitraegen.html,,,No,No,,,zurich,,,"The page provides detailed instructions on how to apply for educational grants online through a secure electronic channel. It includes a step-by-step guide, video tutorial, deadlines, required documents, and information on how to fill out the application, submit necessary attachments, and follow up on the application process."
https://www.zh.ch/de/bildung/berufs-studien-laufbahnberatung/ausbildungsbeitraege.html,,,No,No,,,zurich,,,"The page provides information about educational grants in the Canton of Zürich, including the application process, eligibility criteria, alternatives to cantonal grants, and contact details. It also mentions the revised scholarship law effective from January 1, 2021, and the current processing times for applications."
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/sozialversicherungen/unfallversicherung.html,,,No,No,,,zurich,,,Provides guidelines and forms related to accident insurance for HR professionals and supervisors.
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/rechte-und-pflichten/spesen/nutzung-und-verguetung-von-privaten-smartphones-weisung.html,,,No,No,,,zurich,,,"Directive regarding the use and compensation of private smartphones as part of the digital workplace within the cantonal administration of Zurich, including technical requirements, confidentiality, security, support, and compensation details."
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/rechte-und-pflichten/oeffentliches-amt.html,,,No,No,,,zurich,,,"The page discusses the rights and obligations of public employees in the Canton of Zurich, particularly concerning the exercise of public offices."
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/rechte-und-pflichten/mutterschutz.html,,,No,No,,,zurich,,,"The page provides comprehensive guidelines on maternity protection, including legal regulations, employment conditions, and health and safety measures for pregnant and nursing employees in the Canton of Zurich."
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/rechte-und-pflichten/mitarbeiterbeurteilung.html,,,No,No,,,zurich,,,"The page provides comprehensive guidelines for employee evaluations, including the legal framework, objectives, and procedures."
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/lohn/lohn-grundlagen/handbuch-vereinfachte-funktionsanalyse.html,,,No,No,,,zurich,,,"The page provides a handbook for simplified functional analysis, detailing the guidelines for job descriptions, value assessments, and categorization within various functional areas. It is intended for line managers and HR professionals."
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/grundlagen/verfuegung.html,,,No,No,,,zurich,,,Discusses the formal procedures for issuing administrative orders in the context of employment law.
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/datenschutz-sap-hcm/sap-hcm/sicherstellung-einheitliches-sap-om-weisung.html,,,No,No,,,zurich,,,The page contains a directive regarding the uniform implementation of SAP Organizational Management (OM).
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/besondere-arbeitsverhaeltnisse/lernende/loehne-fuer-lernende-weisung.html,,,No,No,,,zurich,,,"The page outlines the guidelines for wages for apprentices, based on various regulations and agreements."
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/begruendung-arbeitsverhaeltnis/stellenbeschreibung/stellenbeschreibungen-weisung.html,,,No,No,,,zurich,,,"The page provides guidelines for job descriptions within the Canton of Zurich's administration, including the purpose, content, and instructions for completing job descriptions."
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/beendigung-arbeitsverhaeltnis/tod-von-mitarbeitenden/lohn-sterbemonat-und-lohnnachgenuss-weisung.html,,,No,No,,,zurich,,,The page provides guidelines on the payment of salaries and benefits to the families of deceased employees.
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/beendigung-arbeitsverhaeltnis/tod-von-mitarbeitenden.html,,,No,No,,,zurich,,,"The page outlines the procedures and guidelines related to the death of employees within the Canton of Zürich, including checklists and instructions for handling salary and other administrative matters."
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/beendigung-arbeitsverhaeltnis/austritt/austrittgespraech-wegleitung.html,,,No,No,,,zurich,,,Provides guidelines for conducting exit interviews in the workplace.
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/arbeitszeit/umkleidezeit/richtlinie-zur-umkleidezeit.html,,,No,No,,,zurich,,,"The page outlines guidelines on how changing time is considered as working time for employees, including legal bases and exceptions."
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht.html,,,No,No,,,zurich,,,Provides comprehensive information on employment law for HR professionals.
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis.html,,,No,No,,,zurich,,,"Provides resources and forms for HR professionals in the Canton of Zürich, including employment law and employee management."
https://www.zh.ch/de/arbeiten-beim-kanton/ein-kanton-viele-moeglichkeiten/arbeiten-bei-der-baudirektion/praktikum-umwelt-natur-agrarwissenschaften.html,,,No,No,,,zurich,,,"The page offers information on various internship opportunities in the fields of environment, nature, and agricultural sciences."
https://www.zh.ch/de/arbeiten-beim-kanton/ein-kanton-viele-moeglichkeiten/arbeiten-bei-der-baudirektion/praktikum-rechtswissenschaften.html,,,No,No,,,zurich,,,"Information about legal internships within various departments of the Baudirektion in the Canton of Zürich, including details on responsibilities, contact information, and application procedures."
https://www.zh.ch/de/arbeiten-beim-kanton/ein-kanton-viele-moeglichkeiten/arbeiten-bei-der-baudirektion/praktikum-kulturwissenschaften.html,,,No,No,,,zurich,,,"The page outlines various internship opportunities in cultural sciences within the Canton of Zurich's Department of Spatial Development and Building Department, focusing on areas such as archaeology, monument preservation, and art collection."
https://www.zh.ch/de/arbeiten-beim-kanton/ein-kanton-viele-moeglichkeiten/arbeiten-bei-der-baudirektion/praktikum-kommunikation-informatik.html,,,No,No,,,zurich,,,"The page provides information about internship opportunities in communication and informatics within the Canton of Zurich's Building Directorate, including a specific internship in real estate informatics involving the organization, conception, and execution of acceptance tests for new IT tools, SAP applications, and programming languages."
https://www.zh.ch/de/arbeiten-beim-kanton/berufsbildung-mit-perspektiven.html,,,No,No,,,zurich,,,"Discusses various vocational training opportunities in the Canton of Zürich, including ICT and software-related careers."
https://www.oetwiladl.ch/,,,No,No,,,zurich,,,"The website provides information about upcoming events, announcements, and local news in Oetwil an der Limmat, including details about Waldbrandgefahr, Kellerfest, ZVV-ActionPass, Vogelgrippe, and Limeco 2050."
https://www.zh.ch/de/umwelt-tiere/wasser-gewaesser/vielfaeltige-zuercher-gewaesser/weiterbildung-oeffentlichkeitsarbeit.html,,,No,No,,,zurich,,,The page focuses on the sustainable promotion of biodiversity in public waters and offers specific training for professionals in various fields.
https://www.zh.ch/de/steuern-finanzen/steuern/steuern-juristische-personen/steuerwissen-juristische-personen/steuererleichterung-beantragen.html,,,No,No,,,zurich,,,The page provides information on how to apply for tax relief for companies that serve the economic interests of the Canton of Zurich.
https://www.zh.ch/de/umwelt-tiere/naturschutz/biodiversitaetsfoerderung/projekte/naturschutz-projekte/flora-2022.html,,,No,No,,,zurich,,,"The page discusses the promotion of various plant species in the Canton of Zurich, focusing on biodiversity and conservation efforts."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2016-brb-36-volksschule-deutsch-als-zweitsprache-sprachstandsinstrument.html,,,No,No,,,zurich,,,"The page discusses the development and application of the ""Sprachgewandt"" instrument for assessing language proficiency in primary schools, particularly for students with German as a second language."
https://www.zh.ch/de/wirtschaft-arbeit/domain-zuerich/zuteilung/zuteilungsgesuch.html,,,No,No,,,zurich,,,"The page provides information on how to apply for a reserved domain name in the Canton of Zurich, including the application process and fees."
