page_link,canton,page_content,software_name,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic
https://zg.ch/de/news/news~_2023-ZUPO_3_056---Kanton-Zug--Schockanruf-f%C3%BChrt-zum-Ziel---Telefonbetr%C3%BCger-erfolgreich~,zug,Reports on a phone scam targeting seniors in the Canton of Zug.,,No,No,No,,
https://zg.ch/de/news/news~_2023-ZUPO_3_052---Steinhausen--Nackter-Mann-h%C3%A4lt-Polizei-auf-Trab~,zug,The article reports on an incident involving a man in a disturbed mental state who injured a police officer.,,No,No,No,,
https://zg.ch/de/news/news~_2023_3_jahresabschluss-2022-neuerliches-rekordergebnis-fuer-den-kanton-zug~,zug,"Summary of the annual financial report for the Canton of Zug for 2022, highlighting a record surplus and detailing various financial aspects, including a mention of a software-related correction in tax accounting.",,No,No,No,,
https://zg.ch/de/news/news~_2023_3_11-infos-des-regierungsrats~,zug,"The page provides recent information from the Zuger Regierungsrat, including proposals for victim protection in domestic violence cases, the launch of the electronic official gazette of the Canton of Zug, and proposed amendments to the School Law and Teaching Staff Law.",,No,No,No,,
https://zg.ch/de/news/news~_2023_2_Zivilschutz-Motorfahrerrepetitorium-2023~,zug,"Information about the annual Motorfahrerrepetitorium of the Civil Protection in the training center Schönau in Cham, including theoretical and practical training on maneuvering vehicles with trailers.",,No,No,No,,
https://zg.ch/de/news/news~_2022-ZUPO_4_079---Kanton-Zug--Sicherheit-im-Kanton-Zug---Polizeiliche-Statistik-2021~,zug,"The page presents the police statistics for the Canton of Zug in 2021, highlighting a stable security situation, traffic accidents, an increase in cybercrimes, sexual offenses, domestic violence, and the challenges faced by the police during the COVID-19 pandemic.",,No,No,No,,
https://zg.ch/de/news/news~_2022_9_Informationen-zu-den-Gesamterneuerungswahlen-2022-im-Kaufmaennischen-Bildungszentrum-Zug-und-online~,zug,"The page provides information about the upcoming general renewal elections for cantonal and municipal authorities in the Canton of Zug on October 2, 2022, including details about the information center, electronic publication of results, parking, and public transportation.",,No,No,No,,
https://zg.ch/de/news/news~_2022_9_Der-Zuger-Innovationspreis-2022-geht-an-die-Firma-isenzio-AG-in-Baar-fuer-die-Plattform-vorhangbox.ch~,zug,"The page announces that the Zuger Innovation Prize 2022 has been awarded to isenzio AG in Baar for the digital curtain platform ""vorhangbox.ch."" The platform has fully digitized the traditional craft of custom curtains, allowing customers to order online, and has created twelve jobs in the Canton of Zug.",,Yes,No,No,,
https://zg.ch/de/news/news~_2022_7_Das-Staatsarchiv-Zug-praesentiert-seinen-digitalen-Lesesaal~,zug,"The page announces the launch of the digital reading room by the State Archives of Zug. It details the features of the digital platform, including the ability to explore digital documents, photographs, views, films, and thematic collections. The page also mentions plans for ongoing expansion of the digital reading room.",,Yes,No,No,,
https://zg.ch/de/news/news~_2022_6_Kanton-Zug-uebernimmt-Vorreiterrolle-im-Cybersicherheitsbereich~,zug,The page announces the Canton of Zug's support for the establishment of the National Testing Institute for Cybersecurity (NTC) and a central information and contact point for small and medium-sized enterprises (SMEs) in the context of cybersecurity. The initiatives are part of a broader effort to strengthen the resilience of the Swiss economy against cyberattacks and position the Canton of Zug as a leader in cybersecurity.,,Yes,No,No,,
https://zg.ch/de/news/news~_2022_11_Neuer-Prorektor-Kommunikation-Digitalisierung-Informatik-an-der-Kantonsschule-Zug~,zug,"The page announces the creation of a new position at Kantonsschule Zug (KSZ) for the school year 2023/24, focusing on Communication, Digitalization, and Informatics. Benedikt Büchel has been elected to this position, and the page provides details about his background and qualifications.",,No,No,No,,
https://zg.ch/de/news/news~_2022_1_Sehr-hohe-Coronafallzahlen--Umstellungen-im-Contact-Tracing~,zug,Discusses changes in contact tracing due to high COVID-19 cases in Kanton Zug.,,No,No,No,,
https://zg.ch/de/news/news~_2022_1_Kanton-Zug-folgt-Empfehlungen-des-BAG--Quarantaene-nur-noch-fuer-Haushaltsangehoerige-und-sehr-enge-Kontakte-Dauer-wird-auf-7-Tage-reduziert~,zug,Announcement about changes in quarantine rules in Kanton Zug following BAG recommendations.,,No,No,No,,
https://zg.ch/de/news/news~_2021-ZUPO_8_158---Zug--Knallkoerper-aus-Auto-geworfen~,zug,"Reports on an incident where young men threw firecrackers from a moving car, endangering a scooter rider.",,No,No,No,,
https://zg.ch/de/news/news~_2021-ZUPO_7_137---Oberaegeri--Evakuation-nach-Hangrutsch~,zug,The page reports on an evacuation due to a landslide in Oberägeri.,,No,No,No,,
https://zg.ch/de/news/news~_2021-ZUPO_4_061---Kanton-Zug--Betrueger-ergaunern-hohe-Summen-in-Kryptowaehrung~,zug,"Warning about scams involving cryptocurrency, with advice on how to avoid becoming a victim.",,No,No,No,,
https://zg.ch/de/news/news~_2021-ZUPO_2_Warnung-vor-betruegerischen-Telefonanrufen~,zug,"The page warns about fraudulent phone calls and attacks on computer systems in Central Switzerland, specifically mentioning a scam involving fake Microsoft Support employees. It details the perpetrators' methods and provides precautionary measures to avoid falling victim to such scams.",,Yes,No,No,,
https://zg.ch/de/news/news~_2021_9_Reportage-zum-Workshop-Alles-bestens-Gluecklich-und-gesund-so-schaffst-du-das~,zug,"The page provides a detailed report on a workshop titled ""Alles bestens? Glücklich und gesund – so schaffst du das!"" organized by the Health Department of the Canton of Zug. The workshop aims to teach young people strategies for achieving happiness and well-being, based on positive psychology principles.",,No,No,No,,
https://zg.ch/de/news/news~_2021_8_Zuger-Regierungsrat-lanciert-Cybersecurity-Offensive~,zug,"The page announces the launch of a Cybersecurity Offensive by the Zuger Regierungsrat, including the establishment of the National Testing Institute for Cybersecurity (NTC) and a central information and contact point for small and medium-sized enterprises (SMEs) in the context of cybersecurity. The initiatives aim to enhance the resilience of SMEs against cyberattacks and strengthen the Swiss economy.",,Yes,No,No,,
https://zg.ch/de/news/news~_2021_7_Hochwasser-Kanton-Zug--Sperrung-von-Strassen-und-Wegen~,zug,Discusses the high flood risk in the Canton of Zug and provides safety recommendations.,,No,No,No,,
https://zg.ch/de/news/news~_2021_12_Mehr-Lehrvertraege-und-weniger-Praktika-in-Kitas-dank-neuer-Regelung-im-Kanton-Zug~,zug,Discusses new regulations in Kanton Zug aimed at reducing the duration and number of internships in childcare centers and promoting direct entry into vocational training.,,No,No,No,,
https://zg.ch/de/news/news~_2021_1_Konkursstatistik-2020--gleiche-Anzahl-Konkurseroeffnungen~,zug,"Information about the bankruptcy statistics for the year 2020 in the Canton of Zug, including details on the number of bankruptcies, reasons, and a mention of a new software application introduced in the bankruptcy office.",,No,No,No,,
https://zg.ch/de/news/news~_2020-ZUPO_4_Kanton-Zug--Sicherheit-im-Kanton-Zug---Polizeiliche-Statistik-2019~,zug,"Discusses the police statistics for the year 2019 in Kanton Zug, including crime rates and traffic accidents.",,No,No,No,,
https://zg.ch/de/news/news~_2020-ZUPO_3_COVID-19--Warnung-vor-Betruegern~,zug,"The page issues a warning about criminals exploiting the COVID-19 situation for fraudulent purposes, including email scams using the Swiss Federal Office of Public Health's name, fake phone calls, and fake online shops selling medical products.",,No,No,No,,
https://zg.ch/de/news/news~_2020-ZUPO_3_046---Oberaegeri--Jugendliche-verletzt-Polizist~,zug,The article reports on an incident where a youth injured a police officer.,,No,No,No,,
https://zg.ch/de/news/news~_2020-ZUPO_12_276---Kanton-Zug--Mit-gefaelschten-Immobilieninseraten-abgezockt~,zug,The page reports on fraudulent real estate listings that deceived people into paying for non-existent properties.,,No,No,No,,
https://zg.ch/de/news/news~_2020_6_Trockensteinmauer-saniert-und-erweitert~,zug,"The page describes the restoration and extension of a dry stone wall on Höfenstrasse in Steinhausen, carried out with the support of civil service personnel. The project is part of a revival of this ancient craft in Switzerland and has ecological and aesthetic benefits for the area.",,No,No,No,,
https://zg.ch/de/news/news~_2020_1_Stand-des-5G-Mobilfunks-im-Kanton-Zug~,zug,"Information about the status of 5G mobile technology in the Canton of Zug, including details on the new transmission protocol, modern software, frequency usage, and the regulatory process for expanding antenna infrastructure.",,Yes,No,No,,
https://zg.ch/de/news/news~_2019-ZUPO_9_249---Zug--Feierliche-Inpflichtnahme-2019~,zug,Discusses the formal induction ceremony of new police officers in Kanton Zug for the year 2019.,,No,No,No,,
https://zg.ch/de/news/news~_2019-ZUPO_9_243---Baar--Bei-skrupelloser-Flucht-mehrere-Polizisten-gefaehrdet-~,zug,The page reports on a police chase involving multiple officers and suspects in Baar.,,No,No,No,,
https://zg.ch/de/news/news~_2019-ZUPO_6_vorsicht-erpresser-mails-im-umlauf~,zug,The page warns about extortion emails and provides advice on how to handle them.,,No,No,No,,
https://zg.ch/de/news/news~_2019-ZUPO_6_143---Baar--Autofahrerin-faehrt-Schlangenlinie~,zug,News article about a 60-year-old woman who was stopped by the police for driving erratically due to alcohol.,,No,No,No,,
https://zg.ch/de/news/news~_2019-ZUPO_4_Die-Velopruefung-erreicht-das-digitale-Zeitalter~,zug,The page discusses the introduction of a digital platform for bicycle testing in Swiss schools to improve road safety.,,Yes,No,No,,
https://zg.ch/de/news/news~_2019-ZUPO_4_100---Kanton-Zug--Betrugsversuche-an-Vereinen-verhindert~,zug,The article discusses fraudulent attempts targeting various clubs through fake emails.,,No,No,No,,
https://zg.ch/de/news/news~_2019-ZUPO_3_066---Baar--Ohne-Fuehrerausweis-vor-Polizeikontrolle-geflohen~,zug,The page discusses a police incident where a 56-year-old man fled from a police check in Baar.,,No,No,No,,
https://zg.ch/de/news/news~_2019-ZUPO_2_048---Gisikon--Alkoholisiert-und-ohne-Ausweis-vor-Polizeikontrolle-geflohen~,zug,The page reports on a police incident involving a 58-year-old man who fled from a police check while intoxicated.,,No,No,No,,
https://zg.ch/de/news/news~_2019-ZUPO_12_319---Cham--Velofahrer-folgt-seinem-Navi-auf-die-Autobahn~,zug,News article about a 19-year-old cyclist who followed his navigation device onto the highway and was subsequently stopped by the police.,,No,No,No,,
https://zg.ch/de/news/news~_2019-ZUPO_12_301---Cham--Schutzengel-als-Beifahrer-ruecksichtslose-Fahrzeuglenkende~,zug,Report on a traffic accident and subsequent police actions.,,No,No,No,,
https://zg.ch/de/news/news~_2019_10_Vierter-Schweizer-Reparaturtag~,zug,"The page announces the fourth Swiss Repair Day, detailing the event where various items including electronics can be repaired under professional guidance. It emphasizes the fight against waste and promotes community engagement in repair initiatives.",,No,No,No,,
"https://zg.ch/de/news/news~_2019_1_1,5-Millionen-Franken-fuer-Gebaeudesanierungen-stehen-fuer-das-Jahr-2019-bereit~",zug,"Announcement of 1.5 million Swiss Francs available for building renovations in the Canton of Zug for 2019, with details on the program and how to apply for funding.",,No,No,No,,
https://zg.ch/de/news/news~_2018_7_Zum-1.-August~,zug,Discusses preparations for August 1st celebrations in the context of high wildfire risk in the Canton of Zug.,,No,No,No,,
https://zg.ch/de/news/news~_2017_7_Zum-1.-August~,zug,"Guidelines for celebrating the Swiss National Day, including fire safety and environmental considerations.",,No,No,No,,
https://zg.ch/de/news/news~_2012_3_notenzeugnisse-fuer-alle-kinder-ab-der-2-klasse~,zug,"The page discusses the acceptance of a law initiative in Zug, Switzerland, requiring students from the 2nd grade to receive graded report cards. It mentions the need for an adjustment to the software ""LehrerOffice,"" used for capturing and managing grades and learning controls.",,Yes,No,No,,
https://zg.ch/de/natur-umwelt-tiere/wasser-und-gewaesser/gewaesserschutz/grundwasserschutz,zug,"The page focuses on groundwater protection in the Canton of Zug, outlining regulations and planning instruments.",,No,No,No,,
